"","time","country","province","cum_confirm","cum_heal","cum_dead"
"6328","2020-04-07","Italy","Trentino - Alto Adige",4287,678,418
"6329","2020-04-07","Italy","Lazio",4149,546,238
"6330","2020-04-07","Italy","Campania",3148,167,216
"6331","2020-04-07","Italy","Puglia",2514,168,209
"6332","2020-04-07","Italy","Friuli - Venezia Giulia",2153,610,164
"6333","2020-04-07","Italy","Sicily",2097,113,125
"6334","2020-04-07","Italy","Abruzzo",1799,136,172
"6335","2020-04-07","Italy","Umbria",1263,368,49
"6336","2020-04-07","Italy","Sardinia",935,62,52
"6337","2020-04-07","Italy","Valle d'Aosta",835,142,100
"6338","2020-04-07","Italy","Calabria",833,40,60
"6339","2020-04-07","Italy","Basilicata",291,12,14
"6340","2020-04-07","Italy","Molise",224,26,13
"6341","2020-04-08","Italy","Lombardy",53414,15147,9722
"6342","2020-04-08","Italy","Emilia - Romagna",18234,2890,2234
"6343","2020-04-08","Italy","Piedmont",13883,1516,1378
"6344","2020-04-08","Italy","Veneto",12410,1503,736
"6345","2020-04-08","Italy","Tuscany",6379,430,392
"6346","2020-04-08","Italy","Liguria",4906,1007,654
"6347","2020-04-08","Italy","Marche",4859,645,652
"6348","2020-04-08","Italy","Trentino - Alto Adige",4437,778,438
"6349","2020-04-08","Italy","Lazio",4266,574,244
"6350","2020-04-08","Italy","Campania",3268,188,221
"6351","2020-04-08","Italy","Puglia",2634,177,219
"6352","2020-04-08","Italy","Friuli - Venezia Giulia",2218,634,169
"6353","2020-04-08","Italy","Sicily",2159,133,133
"6354","2020-04-08","Italy","Abruzzo",1859,146,179
"6355","2020-04-08","Italy","Umbria",1289,416,50
"6356","2020-04-08","Italy","Sardinia",975,76,59
"6357","2020-04-08","Italy","Calabria",859,44,60
"6358","2020-04-08","Italy","Valle d'Aosta",850,142,102
"6359","2020-04-08","Italy","Basilicata",297,13,14
"6360","2020-04-08","Italy","Molise",226,32,13
"6361","2020-04-09","Italy","Lombardy",54802,15706,10022
"6362","2020-04-09","Italy","Emilia - Romagna",18677,3103,2316
"6363","2020-04-09","Italy","Piedmont",14522,1732,1454
"6364","2020-04-09","Italy","Veneto",12933,1728,756
"6365","2020-04-09","Italy","Tuscany",6552,441,408
"6366","2020-04-09","Italy","Liguria",5020,1085,682
"6367","2020-04-09","Italy","Marche",4955,885,669
"6368","2020-04-09","Italy","Trentino - Alto Adige",4611,863,455
"6369","2020-04-09","Italy","Lazio",4429,644,253
"6370","2020-04-09","Italy","Campania",3344,244,227
"6371","2020-04-09","Italy","Puglia",2716,190,225
"6372","2020-04-09","Italy","Friuli - Venezia Giulia",2299,738,171
"6373","2020-04-09","Italy","Sicily",2232,152,138
"6374","2020-04-09","Italy","Abruzzo",1931,171,194
"6375","2020-04-09","Italy","Umbria",1298,455,51
"6376","2020-04-09","Italy","Sardinia",1026,86,64
"6377","2020-04-09","Italy","Calabria",874,48,61
"6378","2020-04-09","Italy","Valle d'Aosta",868,154,105
"6379","2020-04-09","Italy","Basilicata",303,13,15
"6380","2020-04-09","Italy","Molise",234,32,13
"6381","2020-03-15","Italy","Lombardy",13272,2011,1218
"6382","2020-03-15","Italy","Emilia - Romagna",3093,68,284
"6383","2020-03-15","Italy","Veneto",2246,120,63
"6384","2020-03-15","Italy","Marche",1133,0,46
"6385","2020-03-15","Italy","Piedmont",1111,0,81
"6386","2020-03-15","Italy","Tuscany",781,10,8
"6387","2020-03-15","Italy","Trentino - Alto Adige",582,5,11
"6388","2020-03-15","Italy","Liguria",559,52,33
"6389","2020-03-15","Italy","Lazio",436,24,16
"6390","2020-03-15","Italy","Campania",400,28,9
"6391","2020-03-15","Italy","Friuli - Venezia Giulia",347,17,14
"6392","2020-03-15","Italy","Puglia",248,3,16
"6393","2020-03-15","Italy","Sicily",188,7,2
"6394","2020-03-15","Italy","Umbria",143,3,1
"6395","2020-03-15","Italy","Abruzzo",137,6,3
"6396","2020-03-15","Italy","Valle d'Aosta",88,0,1
"6397","2020-03-15","Italy","Sardinia",77,0,2
"6398","2020-03-15","Italy","Calabria",68,2,1
"6399","2020-03-15","Italy","Molise",17,0,0
"6400","2020-03-15","Italy","Basilicata",12,0,0
"6401","2020-03-16","Italy","Lombardy",14649,2368,1420
"6402","2020-03-16","Italy","Emilia - Romagna",3522,88,346
"6403","2020-03-16","Italy","Veneto",2473,130,69
"6404","2020-03-16","Italy","Piedmont",1516,0,111
"6405","2020-03-16","Italy","Marche",1242,0,57
"6406","2020-03-16","Italy","Tuscany",866,11,14
"6407","2020-03-16","Italy","Liguria",667,42,50
"6408","2020-03-16","Italy","Trentino - Alto Adige",619,5,12
"6409","2020-03-16","Italy","Lazio",523,32,19
"6410","2020-03-16","Italy","Campania",400,28,9
"6411","2020-03-16","Italy","Friuli - Venezia Giulia",386,18,22
"6412","2020-03-16","Italy","Puglia",230,2,16
"6413","2020-03-16","Italy","Sicily",213,8,2
"6414","2020-03-16","Italy","Abruzzo",176,7,4
"6415","2020-03-16","Italy","Umbria",164,4,1
"6416","2020-03-16","Italy","Sardinia",107,0,2
"6417","2020-03-16","Italy","Valle d'Aosta",105,0,2
"6418","2020-03-16","Italy","Calabria",89,1,1
"6419","2020-03-16","Italy","Molise",21,5,1
"6420","2020-03-16","Italy","Basilicata",12,0,0
"6421","2020-03-17","Italy","Lombardy",14649,2368,1420
"6422","2020-03-17","Italy","Emilia - Romagna",3522,88,346
"6423","2020-03-17","Italy","Veneto",2473,130,69
"6424","2020-03-17","Italy","Piedmont",1516,0,111
"6425","2020-03-17","Italy","Marche",1242,0,57
"6426","2020-03-17","Italy","Tuscany",866,11,14
"6427","2020-03-17","Italy","Liguria",667,42,50
"6428","2020-03-17","Italy","Trentino - Alto Adige",619,5,12
"6429","2020-03-17","Italy","Lazio",523,32,19
"6430","2020-03-17","Italy","Campania",400,28,9
"6431","2020-03-17","Italy","Friuli - Venezia Giulia",386,18,22
"6432","2020-03-17","Italy","Puglia",230,2,16
"6433","2020-03-17","Italy","Sicily",213,8,2
"6434","2020-03-17","Italy","Abruzzo",176,7,4
"6435","2020-03-17","Italy","Umbria",164,4,1
"6436","2020-03-17","Italy","Sardinia",107,0,2
"6437","2020-03-17","Italy","Valle d'Aosta",105,0,2
"6438","2020-03-17","Italy","Calabria",89,1,1
"6439","2020-03-17","Italy","Molise",21,5,1
"6440","2020-03-17","Italy","Basilicata",12,0,0
"6441","2020-03-18","Italy","Lombardy",16220,2485,1640
"6442","2020-03-18","Italy","Emilia - Romagna",3931,134,393
"6443","2020-03-18","Italy","Veneto",2704,136,80
"6444","2020-03-18","Italy","Piedmont",1897,0,133
"6445","2020-03-18","Italy","Marche",1371,0,69
"6446","2020-03-18","Italy","Tuscany",1053,12,17
"6447","2020-03-18","Italy","Liguria",778,57,60
"6448","2020-03-18","Italy","Trentino - Alto Adige",676,11,15
"6449","2020-03-18","Italy","Lazio",607,34,23
"6450","2020-03-18","Italy","Campania",460,28,9
"6451","2020-03-18","Italy","Friuli - Venezia Giulia",394,17,30
"6452","2020-03-18","Italy","Puglia",340,2,18
"6453","2020-03-18","Italy","Sicily",237,8,3
"6454","2020-03-18","Italy","Umbria",197,4,1
"6455","2020-03-18","Italy","Abruzzo",176,7,4
"6456","2020-03-18","Italy","Valle d'Aosta",136,0,2
"6457","2020-03-18","Italy","Sardinia",117,0,2
"6458","2020-03-18","Italy","Calabria",114,1,1
"6459","2020-03-18","Italy","Molise",25,5,1
"6460","2020-03-18","Italy","Basilicata",20,0,0
"6461","2020-03-19","Italy","Lombardy",17713,3488,1959
"6462","2020-03-19","Italy","Emilia - Romagna",4525,152,458
"6463","2020-03-19","Italy","Veneto",3384,167,94
"6464","2020-03-19","Italy","Piedmont",2659,0,154
"6465","2020-03-19","Italy","Marche",1568,0,92
"6466","2020-03-19","Italy","Tuscany",1330,17,22
"6467","2020-03-19","Italy","Liguria",887,70,73
"6468","2020-03-19","Italy","Trentino - Alto Adige",831,13,16
"6469","2020-03-19","Italy","Lazio",724,42,32
"6470","2020-03-19","Italy","Campania",641,28,9
"6471","2020-03-19","Italy","Friuli - Venezia Giulia",462,15,31
"6472","2020-03-19","Italy","Puglia",438,2,19
"6473","2020-03-19","Italy","Sicily",282,12,3
"6474","2020-03-19","Italy","Abruzzo",263,7,7
"6475","2020-03-19","Italy","Umbria",247,4,2
"6476","2020-03-19","Italy","Valle d'Aosta",177,0,3
"6477","2020-03-19","Italy","Sardinia",134,0,2
"6478","2020-03-19","Italy","Calabria",129,2,1
"6479","2020-03-19","Italy","Molise",31,6,1
"6480","2020-03-19","Italy","Basilicata",30,0,0
"6481","2020-03-20","Italy","Lombardy",22264,4295,2549
"6482","2020-03-20","Italy","Emilia - Romagna",5968,239,640
"6483","2020-03-20","Italy","Veneto",4031,223,131
"6484","2020-03-20","Italy","Piedmont",3461,8,209
"6485","2020-03-20","Italy","Marche",1981,0,137
"6486","2020-03-20","Italy","Tuscany",1793,33,47
"6487","2020-03-20","Italy","Liguria",1221,101,119
"6488","2020-03-20","Italy","Trentino - Alto Adige",1190,30,30
"6489","2020-03-20","Italy","Lazio",1008,53,43
"6490","2020-03-20","Italy","Campania",749,30,17
"6491","2020-03-20","Italy","Friuli - Venezia Giulia",656,63,38
"6492","2020-03-20","Italy","Puglia",581,4,26
"6493","2020-03-20","Italy","Abruzzo",449,10,17
"6494","2020-03-20","Italy","Sicily",408,25,4
"6495","2020-03-20","Italy","Umbria",395,4,7
"6496","2020-03-20","Italy","Sardinia",293,3,2
"6497","2020-03-20","Italy","Valle d'Aosta",264,0,7
"6498","2020-03-20","Italy","Calabria",207,2,4
"6499","2020-03-20","Italy","Basilicata",52,0,0
"6500","2020-03-20","Italy","Molise",50,6,5
"6501","2020-03-21","Italy","Lombardy",25515,4295,2549
"6502","2020-03-21","Italy","Emilia - Romagna",5968,239,640
"6503","2020-03-21","Italy","Veneto",4617,223,131
"6504","2020-03-21","Italy","Piedmont",3752,8,209
"6505","2020-03-21","Italy","Marche",2153,0,137
"6506","2020-03-21","Italy","Tuscany",2012,33,47
"6507","2020-03-21","Italy","Liguria",1221,101,119
"6508","2020-03-21","Italy","Lazio",1190,53,43
"6509","2020-03-21","Italy","Trentino - Alto Adige",1190,30,30
"6510","2020-03-21","Italy","Campania",837,30,17
"6511","2020-03-21","Italy","Friuli - Venezia Giulia",656,63,38
"6512","2020-03-21","Italy","Puglia",581,4,26
"6513","2020-03-21","Italy","Abruzzo",529,10,17
"6514","2020-03-21","Italy","Umbria",462,4,7
"6515","2020-03-21","Italy","Sicily",458,25,4
"6516","2020-03-21","Italy","Valle d'Aosta",296,0,7
"6517","2020-03-21","Italy","Sardinia",293,3,2
"6518","2020-03-21","Italy","Calabria",207,2,4
"6519","2020-03-21","Italy","Basilicata",62,0,0
"6520","2020-03-21","Italy","Molise",59,6,5
"6521","2020-03-22","Italy","Lombardy",27206,5865,3456
"6522","2020-03-22","Italy","Emilia - Romagna",7555,349,816
"6523","2020-03-22","Italy","Veneto",5122,309,169
"6524","2020-03-22","Italy","Piedmont",4420,10,283
"6525","2020-03-22","Italy","Marche",2421,6,184
"6526","2020-03-22","Italy","Tuscany",2277,42,91
"6527","2020-03-22","Italy","Liguria",1665,143,171
"6528","2020-03-22","Italy","Trentino - Alto Adige",1632,41,58
"6529","2020-03-22","Italy","Lazio",1190,54,50
"6530","2020-03-22","Italy","Campania",844,29,22
"6531","2020-03-22","Italy","Friuli - Venezia Giulia",790,82,42
"6532","2020-03-22","Italy","Puglia",675,4,29
"6533","2020-03-22","Italy","Abruzzo",529,13,22
"6534","2020-03-22","Italy","Sicily",490,26,6
"6535","2020-03-22","Italy","Umbria",462,6,10
"6536","2020-03-22","Italy","Sardinia",330,5,4
"6537","2020-03-22","Italy","Valle d'Aosta",313,1,8
"6538","2020-03-22","Italy","Calabria",235,5,5
"6539","2020-03-22","Italy","Basilicata",66,0,0
"6540","2020-03-22","Italy","Molise",61,7,7
"6541","2020-03-23","Italy","Lombardy",27206,6075,3456
"6542","2020-03-23","Italy","Emilia - Romagna",7555,423,816
"6543","2020-03-23","Italy","Veneto",5505,327,169
"6544","2020-03-23","Italy","Piedmont",4861,17,283
"6545","2020-03-23","Italy","Marche",2569,8,184
"6546","2020-03-23","Italy","Tuscany",2277,51,91
"6547","2020-03-23","Italy","Liguria",1665,159,171
"6548","2020-03-23","Italy","Trentino - Alto Adige",1632,75,58
"6549","2020-03-23","Italy","Lazio",1383,63,53
"6550","2020-03-23","Italy","Campania",1013,48,29
"6551","2020-03-23","Italy","Friuli - Venezia Giulia",874,105,47
"6552","2020-03-23","Italy","Puglia",786,7,31
"6553","2020-03-23","Italy","Sicily",721,27,8
"6554","2020-03-23","Italy","Abruzzo",663,20,33
"6555","2020-03-23","Italy","Umbria",577,5,16
"6556","2020-03-23","Italy","Sardinia",367,5,7
"6557","2020-03-23","Italy","Valle d'Aosta",364,2,9
"6558","2020-03-23","Italy","Calabria",273,5,8
"6559","2020-03-23","Italy","Basilicata",84,0,0
"6560","2020-03-23","Italy","Molise",66,10,7
"6561","2020-03-24","Italy","Lombardy",30703,6657,4178
"6562","2020-03-24","Italy","Emilia - Romagna",9254,558,985
"6563","2020-03-24","Italy","Veneto",5948,381,216
"6564","2020-03-24","Italy","Piedmont",5515,17,374
"6565","2020-03-24","Italy","Marche",2736,8,231
"6566","2020-03-24","Italy","Tuscany",2699,51,129
"6567","2020-03-24","Italy","Liguria",2116,193,231
"6568","2020-03-24","Italy","Trentino - Alto Adige",1891,123,94
"6569","2020-03-24","Italy","Lazio",1728,103,80
"6570","2020-03-24","Italy","Campania",1101,53,56
"6571","2020-03-24","Italy","Puglia",1005,21,44
"6572","2020-03-24","Italy","Friuli - Venezia Giulia",992,80,64
"6573","2020-03-24","Italy","Sicily",846,27,20
"6574","2020-03-24","Italy","Abruzzo",689,21,46
"6575","2020-03-24","Italy","Umbria",648,5,19
"6576","2020-03-24","Italy","Sardinia",421,11,15
"6577","2020-03-24","Italy","Valle d'Aosta",400,2,19
"6578","2020-03-24","Italy","Calabria",319,5,10
"6579","2020-03-24","Italy","Basilicata",92,0,1
"6580","2020-03-24","Italy","Molise",73,10,8
"6581","2020-03-25","Italy","Lombardy",30703,6657,4178
"6582","2020-03-25","Italy","Emilia - Romagna",9254,558,985
"6583","2020-03-25","Italy","Veneto",5948,381,216
"6584","2020-03-25","Italy","Piedmont",5515,17,374
"6585","2020-03-25","Italy","Marche",2736,8,231
"6586","2020-03-25","Italy","Tuscany",2699,51,129
"6587","2020-03-25","Italy","Liguria",2116,193,231
"6588","2020-03-25","Italy","Trentino - Alto Adige",1891,123,94
"6589","2020-03-25","Italy","Lazio",1728,103,80
"6590","2020-03-25","Italy","Campania",1101,53,56
"6591","2020-03-25","Italy","Puglia",1005,21,44
"6592","2020-03-25","Italy","Friuli - Venezia Giulia",992,80,64
"6593","2020-03-25","Italy","Sicily",846,27,20
"6594","2020-03-25","Italy","Abruzzo",689,21,46
"6595","2020-03-25","Italy","Umbria",648,5,19
"6596","2020-03-25","Italy","Sardinia",421,11,15
"6597","2020-03-25","Italy","Valle d'Aosta",400,2,19
"6598","2020-03-25","Italy","Calabria",319,5,10
"6599","2020-03-25","Italy","Basilicata",92,0,1
"6600","2020-03-25","Italy","Molise",73,10,8
"6601","2020-03-26","Italy","Lombardy",34889,7839,4861
"6602","2020-03-26","Italy","Emilia - Romagna",10816,792,1174
"6603","2020-03-26","Italy","Veneto",6935,508,287
"6604","2020-03-26","Italy","Piedmont",6534,135,449
"6605","2020-03-26","Italy","Tuscany",3226,95,158
"6606","2020-03-26","Italy","Marche",3114,9,310
"6607","2020-03-26","Italy","Liguria",2567,260,280
"6608","2020-03-26","Italy","Trentino - Alto Adige",2203,184,134
"6609","2020-03-26","Italy","Lazio",2096,155,106
"6610","2020-03-26","Italy","Campania",1310,58,83
"6611","2020-03-26","Italy","Friuli - Venezia Giulia",1223,197,72
"6612","2020-03-26","Italy","Puglia",1182,22,65
"6613","2020-03-26","Italy","Sicily",1164,36,33
"6614","2020-03-26","Italy","Abruzzo",946,23,63
"6615","2020-03-26","Italy","Umbria",802,12,20
"6616","2020-03-26","Italy","Sardinia",494,13,19
"6617","2020-03-26","Italy","Valle d'Aosta",408,2,28
"6618","2020-03-26","Italy","Calabria",393,7,14
"6619","2020-03-26","Italy","Basilicata",134,0,1
"6620","2020-03-26","Italy","Molise",103,14,8
"6621","2020-03-27","Italy","Lombardy",37298,8001,5402
"6622","2020-03-27","Italy","Emilia - Romagna",11588,960,1267
"6623","2020-03-27","Italy","Veneto",7497,536,313
"6624","2020-03-27","Italy","Piedmont",7092,176,569
"6625","2020-03-27","Italy","Tuscany",3450,103,177
"6626","2020-03-27","Italy","Marche",3196,10,336
"6627","2020-03-27","Italy","Liguria",2696,305,331
"6628","2020-03-27","Italy","Trentino - Alto Adige",2394,235,162
"6629","2020-03-27","Italy","Lazio",2295,164,118
"6630","2020-03-27","Italy","Campania",1454,64,98
"6631","2020-03-27","Italy","Puglia",1334,29,69
"6632","2020-03-27","Italy","Friuli - Venezia Giulia",1317,214,76
"6633","2020-03-27","Italy","Sicily",1250,53,39
"6634","2020-03-27","Italy","Abruzzo",1017,24,68
"6635","2020-03-27","Italy","Umbria",884,39,21
"6636","2020-03-27","Italy","Sardinia",530,13,21
"6637","2020-03-27","Italy","Calabria",494,7,18
"6638","2020-03-27","Italy","Valle d'Aosta",452,2,37
"6639","2020-03-27","Italy","Basilicata",151,1,3
"6640","2020-03-27","Italy","Molise",109,14,9
"6641","2020-03-28","Italy","Lombardy",39415,8962,5944
"6642","2020-03-28","Italy","Emilia - Romagna",12383,1075,1344
"6643","2020-03-28","Italy","Veneto",7930,655,362
"6644","2020-03-28","Italy","Piedmont",7671,203,617
"6645","2020-03-28","Italy","Tuscany",3817,108,198
"6646","2020-03-28","Italy","Marche",3373,10,364
"6647","2020-03-28","Italy","Liguria",2822,378,358
"6648","2020-03-28","Italy","Trentino - Alto Adige",2614,267,184
"6649","2020-03-28","Italy","Lazio",2505,200,124
"6650","2020-03-28","Italy","Campania",1592,76,109
"6651","2020-03-28","Italy","Puglia",1458,29,71
"6652","2020-03-28","Italy","Friuli - Venezia Giulia",1436,229,87
"6653","2020-03-28","Italy","Sicily",1359,60,57
"6654","2020-03-28","Italy","Abruzzo",1133,30,76
"6655","2020-03-28","Italy","Umbria",969,43,28
"6656","2020-03-28","Italy","Sardinia",624,29,26
"6657","2020-03-28","Italy","Calabria",555,11,21
"6658","2020-03-28","Italy","Valle d'Aosta",511,2,41
"6659","2020-03-28","Italy","Basilicata",182,1,3
"6660","2020-03-28","Italy","Molise",123,16,9
"6661","2020-03-29","Italy","Lombardy",41007,9255,6360
"6662","2020-03-29","Italy","Emilia - Romagna",13119,1141,1443
"6663","2020-03-29","Italy","Veneto",8358,715,392
"6664","2020-03-29","Italy","Piedmont",8206,254,684
"6665","2020-03-29","Italy","Tuscany",4122,121,215
"6666","2020-03-29","Italy","Marche",3558,12,386
"6667","2020-03-29","Italy","Liguria",3076,420,377
"6668","2020-03-29","Italy","Trentino - Alto Adige",2808,288,193
"6669","2020-03-29","Italy","Lazio",2706,208,136
"6670","2020-03-29","Italy","Campania",1759,86,117
"6671","2020-03-29","Italy","Puglia",1549,31,86
"6672","2020-03-29","Italy","Friuli - Venezia Giulia",1480,241,98
"6673","2020-03-29","Italy","Sicily",1460,65,65
"6674","2020-03-29","Italy","Abruzzo",1293,36,88
"6675","2020-03-29","Italy","Umbria",1023,95,31
"6676","2020-03-29","Italy","Sardinia",638,29,27
"6677","2020-03-29","Italy","Calabria",614,12,25
"6678","2020-03-29","Italy","Valle d'Aosta",584,2,43
"6679","2020-03-29","Italy","Basilicata",202,1,4
"6680","2020-03-29","Italy","Molise",127,18,9
"6681","2020-03-30","Italy","Lombardy",42161,10337,6818
"6682","2020-03-30","Italy","Emilia - Romagna",13531,1227,1538
"6683","2020-03-30","Italy","Veneto",8724,747,413
"6684","2020-03-30","Italy","Piedmont",8712,308,949
"6685","2020-03-30","Italy","Tuscany",4412,131,231
"6686","2020-03-30","Italy","Marche",3684,16,417
"6687","2020-03-30","Italy","Liguria",3217,437,397
"6688","2020-03-30","Italy","Trentino - Alto Adige",3007,331,221
"6689","2020-03-30","Italy","Lazio",2914,267,150
"6690","2020-03-30","Italy","Campania",1952,88,125
"6691","2020-03-30","Italy","Puglia",1712,36,91
"6692","2020-03-30","Italy","Friuli - Venezia Giulia",1501,285,107
"6693","2020-03-30","Italy","Sicily",1460,65,65
"6694","2020-03-30","Italy","Abruzzo",1293,36,88
"6695","2020-03-30","Italy","Umbria",1023,95,31
"6696","2020-03-30","Italy","Sardinia",638,29,27
"6697","2020-03-30","Italy","Calabria",614,12,25
"6698","2020-03-30","Italy","Valle d'Aosta",584,2,43
"6699","2020-03-30","Italy","Basilicata",202,1,4
"6700","2020-03-30","Italy","Molise",127,18,9
"6701","2020-03-31","Italy","Lombardy",43208,10885,7199
"6702","2020-03-31","Italy","Emilia - Romagna",14074,1477,1644
"6703","2020-03-31","Italy","Piedmont",9301,365,854
"6704","2020-03-31","Italy","Veneto",9155,828,477
"6705","2020-03-31","Italy","Tuscany",4608,138,244
"6706","2020-03-31","Italy","Marche",3825,21,452
"6707","2020-03-31","Italy","Liguria",3416,480,428
"6708","2020-03-31","Italy","Trentino - Alto Adige",3117,346,240
"6709","2020-03-31","Italy","Lazio",3095,291,162
"6710","2020-03-31","Italy","Campania",2092,88,133
