"","time","country","cum_confirm","cum_heal","cum_dead"
"7457","2020-04-11","Angola",19,2,2
"7458","2020-04-11","Argentina",1975,440,83
"7459","2020-04-11","Austria",13744,6604,337
"7460","2020-04-11","Australia",6292,3265,56
"7461","2020-04-11","Aruba",86,27,0
"7462","2020-04-11","Azerbaijan",991,159,10
"7463","2020-04-11","Barbados",67,11,4
"7464","2020-04-11","Bangladesh",482,36,30
"7465","2020-04-11","Belgium",28018,5986,3346
"7466","2020-04-11","Burkina Faso",448,149,26
"7467","2020-04-11","Bulgaria",648,54,26
"7468","2020-04-11","Bahrain",1016,551,6
"7469","2020-04-11","Burundi",3,0,0
"7470","2020-04-11","Benin",35,5,1
"7471","2020-04-11","Bermuda",48,25,4
"7472","2020-04-11","Brunei",136,99,1
"7473","2020-04-11","Bolivia",275,2,20
"7474","2020-04-11","Brazil",19943,173,1074
"7475","2020-04-11","Bahamas",42,5,8
"7476","2020-04-11","Bhutan",5,2,0
"7477","2020-04-11","Botswana",13,0,1
"7478","2020-04-11","Belarus",2226,172,23
"7479","2020-04-11","Belize",10,0,2
"7480","2020-04-11","Canada",22148,6013,569
"7481","2020-04-11","Democratic Republic of the Congo",223,16,20
"7482","2020-04-11","Central African Republic",8,3,0
"7483","2020-04-11","Republic of the Congo",60,5,5
"7484","2020-04-11","Switzerland",24757,11100,1003
"7485","2020-04-11","Côte d'Ivoire",480,54,3
"7486","2020-04-11","Chile",6501,1571,65
"7487","2020-04-11","Cameroon",820,98,12
"7488","2020-04-11","China",83482,78020,3349
"7489","2020-04-11","Colombia",2473,197,80
"7490","2020-04-11","Costa Rica",558,42,3
"7491","2020-04-11","Cuba",564,51,15
"7492","2020-04-11","Cape Verde",8,1,1
"7493","2020-04-11","Cyprus",595,58,10
"7494","2020-04-11","Czech Republic",5735,370,123
"7495","2020-04-11","Germany",123488,64756,2744
"7496","2020-04-11","Djibouti",187,36,2
"7497","2020-04-11","Denmark",6014,1955,260
"7498","2020-04-11","Dominica",16,5,0
"7499","2020-04-11","Dominican Republic",2620,98,126
"7500","2020-04-11","Algeria",1761,405,256
"7501","2020-04-11","Ecuador",7161,368,297
"7502","2020-04-11","Estonia",1304,93,24
"7503","2020-04-11","Egypt",1794,384,135
"7504","2020-04-11","Eritrea",34,0,0
"7505","2020-04-11","Spain",161852,59109,16353
"7506","2020-04-11","Ethiopia",69,10,3
"7507","2020-04-11","Finland",2905,300,49
"7508","2020-04-11","Fiji",16,0,0
"7509","2020-04-11","Faroe Islands",184,145,0
"7510","2020-04-11","France",125931,25195,13215
"7511","2020-04-11","Gabon",44,1,1
"7512","2020-04-11","United Kingdom",78991,588,9875
"7513","2020-04-11","Grenada",14,0,0
"7514","2020-04-11","Gambia",234,54,3
"7515","2020-04-11","French Guiana",83,6,0
"7516","2020-04-11","Ghana",408,4,8
"7517","2020-04-11","Gibraltar",127,69,1
"7518","2020-04-11","Greenland",11,11,0
"7519","2020-04-11","Gambia",4,2,1
"7520","2020-04-11","Guinea",212,15,0
"7521","2020-04-11","Guadeloupe",143,67,8
"7522","2020-04-11","Equatorial Guinea",18,3,0
"7523","2020-04-11","Greece",2011,269,92
"7524","2020-04-11","Guatemala",137,19,3
"7525","2020-04-11","Guam",130,0,4
"7526","2020-04-11","Guinea-Bissau",38,0,0
"7527","2020-04-11","Guyana",40,8,6
"7528","2020-04-11","Honduras",392,7,24
"7529","2020-04-11","Croatia",1534,323,21
"7530","2020-04-11","Haiti",31,0,2
"7531","2020-04-11","Hungary",1310,115,85
"7532","2020-04-11","Indonesia",3842,286,327
"7533","2020-04-11","Ireland",8089,25,287
"7534","2020-04-11","Israel",10525,1258,96
"7535","2020-04-11","India",7997,774,249
"7536","2020-04-11","Iraq",1279,550,70
"7537","2020-04-11","Iran",70029,41947,4357
"7538","2020-04-11","Iceland",1689,841,7
"7539","2020-04-11","Italy",147577,30455,18849
"7540","2020-04-11","Jamaica",65,13,4
"7541","2020-04-11","Jordan",372,170,7
"7542","2020-04-11","Japan",6854,762,129
"7543","2020-04-11","Kenya",191,24,7
"7544","2020-04-11","Kyrgyzstan",339,39,5
"7545","2020-04-11","Cambodia",120,72,0
"7546","2020-04-11","Saint Kitts and Nevis",12,0,0
"7547","2020-04-11","South Korea",10480,7243,211
"7548","2020-04-11","Kuwait",1154,133,1
"7549","2020-04-11","Cayman Islands",45,6,2
"7550","2020-04-11","Kazakhstan",859,64,10
"7551","2020-04-11","Lao People's Democratic Republic",18,0,0
"7552","2020-04-11","Lebanon",619,76,20
"7553","2020-04-11","Saint Lucia",15,1,0
"7554","2020-04-11","Liechtenstein",79,55,1
"7555","2020-04-11","Sri Lanka",198,54,7
"7556","2020-04-11","Liberia",37,3,4
"7557","2020-04-11","Lithuania",1026,54,23
"7558","2020-04-11","Luxembourg",3223,500,54
"7559","2020-04-11","Latvia",630,16,3
"7560","2020-04-11","Libya",24,8,1
"7561","2020-04-11","Morocco",1527,141,110
"7562","2020-04-11","Monaco",90,5,1
"7563","2020-04-11","Moldova",1438,56,29
"7564","2020-04-11","Montenegro",262,5,2
"7565","2020-04-11","Madagascar",102,11,0
"7566","2020-04-11","Republika Severna Makedonija",760,41,32
"7567","2020-04-11","Mali",87,22,7
"7568","2020-04-11","Myanmar",28,2,3
"7569","2020-04-11","Martinique",155,50,6
"7570","2020-04-11","Montserrat",9,0,0
"7571","2020-04-11","Malta",370,16,3
"7572","2020-04-11","Mauritius",318,23,9
"7573","2020-04-11","Maldives",19,13,0
"7574","2020-04-11","Malawi",12,0,2
"7575","2020-04-11","Mexico",3844,633,233
"7576","2020-04-11","Malaysia",4530,1995,73
"7577","2020-04-11","Mozambique",20,1,0
"7578","2020-04-11","New Caledonia",18,0,0
"7579","2020-04-11","Niger",438,41,11
"7580","2020-04-11","Nigeria",305,58,7
"7581","2020-04-11","Nicaragua",7,0,1
"7582","2020-04-11","Netherlands",24413,287,2643
"7583","2020-04-11","Norway",6360,32,114
"7584","2020-04-11","Nepal",9,1,0
"7585","2020-04-11","New Zealand",1312,422,4
"7586","2020-04-11","Oman",546,109,3
"7587","2020-04-11","Panama",2974,17,74
"7588","2020-04-11","Peru",5897,1569,169
"7589","2020-04-11","French Polynesia",51,0,0
"7590","2020-04-11","Papua New Guinea",2,0,0
"7591","2020-04-11","Philippines",4428,157,247
"7592","2020-04-11","Pakistan",4892,762,77
"7593","2020-04-11","Poland",6088,375,195
"7594","2020-04-11","Saint Pierre and Miquelon",1,0,0
"7595","2020-04-11","Puerto Rico",725,0,39
"7596","2020-04-11","Palestinian Territory",268,46,2
"7597","2020-04-11","Portugal",15987,266,470
"7598","2020-04-11","Paraguay",133,18,6
"7599","2020-04-11","Qatar",2728,247,6
"7600","2020-04-11","Réunion",382,40,0
"7601","2020-04-11","Romania",5990,758,282
"7602","2020-04-11","Serbia",3380,118,74
"7603","2020-04-11","Russia",13584,1045,106
"7604","2020-04-11","Rwanda",118,7,0
"7605","2020-04-11","Saudi Arabia",4033,720,52
"7606","2020-04-11","Seychelles",11,0,0
"7607","2020-04-11","Sudan",19,2,2
"7608","2020-04-11","Sweden",10151,381,887
"7609","2020-04-11","Singapore",2108,492,7
"7610","2020-04-11","Slovenia",1188,148,50
"7611","2020-04-11","Slovakia",728,23,2
"7612","2020-04-11","Sierra Leone",8,0,0
"7613","2020-04-11","San Marino",356,53,35
"7614","2020-04-11","Senegal",278,137,2
"7615","2020-04-11","Somalia",21,1,1
"7616","2020-04-11","Suriname",10,4,1
"7617","2020-04-11",NA,4,0,0
"7618","2020-04-11","Sao Tome and Principe",4,0,0
"7619","2020-04-11","El Salvador",118,19,6
"7620","2020-04-11","Syria",19,4,2
"7621","2020-04-11","Swaziland",12,7,0
"7622","2020-04-11","Turks and Caicos Islands",8,0,1
"7623","2020-04-11","Chad",11,2,0
"7624","2020-04-11","Togo",76,25,3
"7625","2020-04-11","Thailand",2518,1135,35
"7626","2020-04-11","Timor-Leste",2,0,0
"7627","2020-04-11","Tunisia",671,25,25
"7628","2020-04-11","Turkey",47029,2423,1006
"7629","2020-04-11","Trinidad and Tobago",109,1,8
"7630","2020-04-11","Tanzania",32,5,3
"7631","2020-04-11","Ukraine",2511,79,73
"7632","2020-04-11","Uganda",53,0,0
"7633","2020-04-11","United States",503177,29191,18777
"7634","2020-04-11","Uruguay",494,214,7
"7635","2020-04-11","Uzbekistan",729,42,3
"7636","2020-04-11","Holy See  [Vatican City State]",8,2,0
"7637","2020-04-11","Saint Vincent and the Grenadines",12,1,0
"7638","2020-04-11","Venezuela",175,84,9
"7639","2020-04-11","Virgin Islands",3,0,0
"7640","2020-04-11","Virgin Islands (U.S.)",50,0,1
"7641","2020-04-11","Vietnam",258,144,0
"7642","2020-04-11","Yemen",1,0,0
"7643","2020-04-11","Mayotte",191,50,2
"7644","2020-04-11","South Africa",2003,410,24
"7645","2020-04-11","Zambia",40,28,2
"7646","2020-04-11","Zimbabwe",13,0,3
"7647","2020-04-11","Namibia",16,3,0
"7648","2020-04-12","Bosnia and Herzegovina",1000,193,39
"7649","2020-04-12","Diamond Princess",712,644,12
"7650","2020-04-12","Isle of Man",226,112,2
"7651","2020-04-12","Guernsey",191,0,5
"7652","2020-04-12","Jersey",183,0,4
"7653","2020-04-12","Mongolia",16,4,0
"7654","2020-04-12","Netherlands Antilles",14,7,1
"7655","2020-04-12","Northern Mariana Islands",11,0,2
"7656","2020-04-12","Mauritania",7,2,1
"7657","2020-04-12","Falkland Islands  [Malvinas]",5,1,0
"7658","2020-04-12","Andorra",638,128,29
"7659","2020-04-12","United Arab Emirates",3736,588,20
"7660","2020-04-12","Afghanistan",607,38,19
"7661","2020-04-12",NA,21,0,2
"7662","2020-04-12","Anguilla",3,0,0
"7663","2020-04-12","Albania",446,217,23
"7664","2020-04-12","Armenia",1013,197,13
"7665","2020-04-12","Angola",19,2,4
"7666","2020-04-12","Argentina",2142,440,89
"7667","2020-04-12","Austria",13945,6987,350
"7668","2020-04-12","Australia",6313,3265,59
"7669","2020-04-12","Aruba",92,29,0
"7670","2020-04-12","Azerbaijan",1098,250,11
"7671","2020-04-12","Barbados",68,11,4
"7672","2020-04-12","Bangladesh",621,39,34
"7673","2020-04-12","Belgium",29647,6463,3600
"7674","2020-04-12","Burkina Faso",484,155,27
"7675","2020-04-12","Bulgaria",669,68,29
"7676","2020-04-12","Bahrain",1087,557,6
"7677","2020-04-12","Burundi",5,0,0
"7678","2020-04-12","Benin",35,5,1
"7679","2020-04-12","Bermuda",50,28,4
"7680","2020-04-12","Brunei",136,99,1
"7681","2020-04-12","Bolivia",300,2,24
"7682","2020-04-12","Brazil",20964,173,1141
"7683","2020-04-12","Bahamas",46,5,8
"7684","2020-04-12","Bhutan",5,2,0
"7685","2020-04-12","Botswana",13,0,1
"7686","2020-04-12","Belarus",2578,203,26
"7687","2020-04-12","Belize",13,0,2
"7688","2020-04-12","Canada",23318,6309,653
"7689","2020-04-12","Democratic Republic of the Congo",223,16,20
"7690","2020-04-12","Central African Republic",11,3,0
"7691","2020-04-12","Republic of the Congo",70,5,5
"7692","2020-04-12","Switzerland",25300,12100,1036
"7693","2020-04-12","Côte d'Ivoire",533,58,4
"7694","2020-04-12","Chile",6927,1864,73
"7695","2020-04-12","Cameroon",836,98,12
"7696","2020-04-12","China",83597,78145,3351
"7697","2020-04-12","Colombia",2709,214,100
"7698","2020-04-12","Costa Rica",577,49,3
"7699","2020-04-12","Cuba",620,77,16
"7700","2020-04-12","Cape Verde",8,1,1
"7701","2020-04-12","Cyprus",633,61,10
"7702","2020-04-12","Czech Republic",5905,422,132
"7703","2020-04-12","Germany",127089,69935,2904
"7704","2020-04-12","Djibouti",215,36,2
"7705","2020-04-12","Denmark",6191,2111,260
"7706","2020-04-12","Dominica",16,5,0
"7707","2020-04-12","Dominican Republic",2759,108,135
"7708","2020-04-12","Algeria",1825,460,275
"7709","2020-04-12","Ecuador",7257,411,315
"7710","2020-04-12","Estonia",1309,98,25
"7711","2020-04-12","Egypt",1939,426,146
"7712","2020-04-12","Eritrea",34,0,0
"7713","2020-04-12","Spain",166019,62391,16972
"7714","2020-04-12","Ethiopia",71,10,3
"7715","2020-04-12","Finland",2974,300,49
"7716","2020-04-12","Fiji",16,0,0
"7717","2020-04-12","Faroe Islands",184,145,0
"7718","2020-04-12","France",130730,26671,13851
"7719","2020-04-12","Gabon",49,1,1
"7720","2020-04-12","United Kingdom",84279,622,10612
"7721","2020-04-12","Grenada",14,0,0
"7722","2020-04-12","Gambia",252,63,3
"7723","2020-04-12","French Guiana",86,51,0
"7724","2020-04-12","Ghana",408,4,8
"7725","2020-04-12","Gibraltar",129,84,1
"7726","2020-04-12","Greenland",11,11,0
"7727","2020-04-12","Gambia",9,2,1
"7728","2020-04-12","Guinea",250,17,0
"7729","2020-04-12","Guadeloupe",143,67,8
"7730","2020-04-12","Equatorial Guinea",21,3,0
"7731","2020-04-12","Greece",2114,269,98
"7732","2020-04-12","Guatemala",153,19,3
"7733","2020-04-12","Guam",133,0,5
"7734","2020-04-12","Guinea-Bissau",39,3,0
"7735","2020-04-12","Guyana",45,8,6
"7736","2020-04-12","Honduras",393,7,25
"7737","2020-04-12","Croatia",1600,373,23
"7738","2020-04-12","Haiti",33,0,2
"7739","2020-04-12","Hungary",1410,118,99
"7740","2020-04-12","Indonesia",4241,359,373
"7741","2020-04-12","Ireland",8928,25,320
"7742","2020-04-12","Israel",10878,1388,103
"7743","2020-04-12","India",8504,972,289
"7744","2020-04-12","Iraq",1318,601,72
"7745","2020-04-12","Iran",71686,43894,4474
"7746","2020-04-12","Iceland",1689,841,7
"7747","2020-04-12","Italy",152271,32534,19468
"7748","2020-04-12","Jamaica",69,13,4
"7749","2020-04-12","Jordan",381,177,7
"7750","2020-04-12","Japan",7423,762,138
"7751","2020-04-12","Kenya",197,25,7
"7752","2020-04-12","Kyrgyzstan",377,54,5
"7753","2020-04-12","Cambodia",122,77,0
"7754","2020-04-12","Saint Kitts and Nevis",12,0,0
"7755","2020-04-12","South Korea",10512,7368,214
"7756","2020-04-12","Kuwait",1234,142,1
"7757","2020-04-12","Cayman Islands",53,6,2
"7758","2020-04-12","Kazakhstan",897,86,10
"7759","2020-04-12","Lao People's Democratic Republic",19,0,0
"7760","2020-04-12","Lebanon",630,77,20
"7761","2020-04-12","Saint Lucia",15,1,0
"7762","2020-04-12","Liechtenstein",80,55,1
"7763","2020-04-12","Sri Lanka",203,55,7
"7764","2020-04-12","Liberia",48,3,5
"7765","2020-04-12","Lithuania",1053,97,23
"7766","2020-04-12","Luxembourg",3270,500,62
"7767","2020-04-12","Latvia",651,16,5
"7768","2020-04-12","Libya",25,8,1
"7769","2020-04-12","Morocco",1617,153,113
"7770","2020-04-12","Monaco",92,5,1
"7771","2020-04-12","Moldova",1560,75,30
"7772","2020-04-12","Montenegro",267,5,2
"7773","2020-04-12","Madagascar",102,11,0
"7774","2020-04-12","Republika Severna Makedonija",828,41,34
"7775","2020-04-12","Mali",116,25,9
"7776","2020-04-12","Myanmar",39,2,4
"7777","2020-04-12","Martinique",155,50,6
"7778","2020-04-12","Montserrat",9,0,0
"7779","2020-04-12","Malta",378,44,3
"7780","2020-04-12","Mauritius",324,42,9
"7781","2020-04-12","Maldives",20,13,0
"7782","2020-04-12","Malawi",12,0,2
"7783","2020-04-12","Mexico",4219,633,273
"7784","2020-04-12","Malaysia",4683,2108,76
"7785","2020-04-12","Mozambique",21,2,0
"7786","2020-04-12","New Caledonia",18,1,0
"7787","2020-04-12","Niger",491,41,11
"7788","2020-04-12","Nigeria",318,70,10
"7789","2020-04-12","Nicaragua",9,0,1
"7790","2020-04-12","Netherlands",25587,291,2737
"7791","2020-04-12","Norway",6459,32,123
"7792","2020-04-12","Nepal",12,1,0
"7793","2020-04-12","New Zealand",1330,471,4
"7794","2020-04-12","Oman",599,109,3
"7795","2020-04-12","Panama",3234,23,79
"7796","2020-04-12","Peru",6848,1739,181
"7797","2020-04-12","French Polynesia",51,0,0
"7798","2020-04-12","Papua New Guinea",2,0,0
"7799","2020-04-12","Philippines",4648,197,297
"7800","2020-04-12","Pakistan",5170,1026,88
"7801","2020-04-12","Poland",6356,375,208
"7802","2020-04-12","Saint Pierre and Miquelon",1,0,0
"7803","2020-04-12","Puerto Rico",897,0,44
"7804","2020-04-12","Palestinian Territory",268,57,2
"7805","2020-04-12","Portugal",16585,266,504
"7806","2020-04-12","Paraguay",134,22,6
"7807","2020-04-12","Qatar",2979,275,7
"7808","2020-04-12","Réunion",388,40,0
"7809","2020-04-12","Romania",6300,852,306
"7810","2020-04-12","Serbia",3630,118,80
"7811","2020-04-12","Russia",15770,1045,130
"7812","2020-04-12","Rwanda",120,18,0
"7813","2020-04-12","Saudi Arabia",4462,761,59
"7814","2020-04-12","Seychelles",11,0,0
"7815","2020-04-12","Sudan",19,2,2
"7816","2020-04-12","Sweden",10151,381,887
"7817","2020-04-12","Singapore",2229,528,8
"7818","2020-04-12","Slovenia",1205,150,53
"7819","2020-04-12","Slovakia",742,23,2
"7820","2020-04-12","Sierra Leone",10,0,0
"7821","2020-04-12","San Marino",356,53,35
"7822","2020-04-12","Senegal",280,171,2
"7823","2020-04-12","Somalia",21,1,1
"7824","2020-04-12","Suriname",10,4,1
"7825","2020-04-12",NA,4,0,0
"7826","2020-04-12","Sao Tome and Principe",4,0,0
"7827","2020-04-12","El Salvador",125,21,6
"7828","2020-04-12","Syria",25,5,2
"7829","2020-04-12","Swaziland",14,7,0
"7830","2020-04-12","Turks and Caicos Islands",9,0,1
"7831","2020-04-12","Chad",11,2,0
"7832","2020-04-12","Togo",76,25,3
"7833","2020-04-12","Thailand",2551,1218,38
"7834","2020-04-12","Timor-Leste",2,0,0
"7835","2020-04-12","Tunisia",685,43,28
"7836","2020-04-12","Turkey",52167,2965,1101
"7837","2020-04-12","Trinidad and Tobago",112,12,8
"7838","2020-04-12","Tanzania",32,5,3
"7839","2020-04-12","Ukraine",2777,89,83
"7840","2020-04-12","Uganda",53,0,0
"7841","2020-04-12","United States",529112,30548,20549
"7842","2020-04-12","Uruguay",501,224,7
"7843","2020-04-12","Uzbekistan",796,42,4
"7844","2020-04-12","Holy See  [Vatican City State]",8,2,0
"7845","2020-04-12","Saint Vincent and the Grenadines",12,1,0
"7846","2020-04-12","Venezuela",175,93,9
"7847","2020-04-12","Virgin Islands",3,0,0
"7848","2020-04-12","Virgin Islands (U.S.)",51,0,1
"7849","2020-04-12","Vietnam",260,144,0
"7850","2020-04-12","Yemen",1,0,0
"7851","2020-04-12","Mayotte",196,59,3
"7852","2020-04-12","South Africa",2028,410,25
"7853","2020-04-12","Zambia",43,30,2
"7854","2020-04-12","Zimbabwe",14,0,3
"7855","2020-04-12","Namibia",16,3,0
"7856","2020-04-13","Bosnia and Herzegovina",1030,206,39
"7857","2020-04-13","Diamond Princess",712,644,12
"7858","2020-04-13","Isle of Man",232,131,2
"7859","2020-04-13","Guernsey",200,0,6
"7860","2020-04-13","Jersey",198,0,4
"7861","2020-04-13","Mongolia",17,4,0
"7862","2020-04-13","Netherlands Antilles",14,7,1
"7863","2020-04-13","Northern Mariana Islands",11,0,2
"7864","2020-04-13","Mauritania",7,2,1
"7865","2020-04-13","Falkland Islands  [Malvinas]",5,1,0
"7866","2020-04-13","Andorra",646,139,29
"7867","2020-04-13","United Arab Emirates",4123,680,22
"7868","2020-04-13","Afghanistan",665,38,21
"7869","2020-04-13",NA,23,0,2
"7870","2020-04-13","Anguilla",3,0,0
"7871","2020-04-13","Albania",467,232,23
"7872","2020-04-13","Armenia",1039,211,14
"7873","2020-04-13","Angola",19,2,4
"7874","2020-04-13","Argentina",2208,468,95
"7875","2020-04-13","Austria",13984,7343,368
"7876","2020-04-13","Australia",6359,3494,61
"7877","2020-04-13","Aruba",92,29,0
"7878","2020-04-13","Azerbaijan",1098,250,11
"7879","2020-04-13","Barbados",71,11,4
"7880","2020-04-13","Bangladesh",803,42,39
"7881","2020-04-13","Belgium",30789,6707,3903
"7882","2020-04-13","Burkina Faso",497,161,27
"7883","2020-04-13","Bulgaria",676,68,31
"7884","2020-04-13","Bahrain",1348,591,6
"7885","2020-04-13","Burundi",5,0,0
"7886","2020-04-13","Benin",35,5,1
"7887","2020-04-13","Bermuda",57,28,4
"7888","2020-04-13","Brunei",136,106,1
"7889","2020-04-13","Bolivia",330,2,27
"7890","2020-04-13","Brazil",22318,173,1230
"7891","2020-04-13","Bahamas",47,6,8
"7892","2020-04-13","Bhutan",5,2,0
"7893","2020-04-13","Botswana",13,0,1
"7894","2020-04-13","Belarus",2919,203,29
"7895","2020-04-13","Belize",14,0,2
"7896","2020-04-13","Canada",24383,7172,717
"7897","2020-04-13","Democratic Republic of the Congo",235,17,20
"7898","2020-04-13","Central African Republic",11,3,0
"7899","2020-04-13","Republic of the Congo",70,5,5
"7900","2020-04-13","Switzerland",25580,12700,1117
"7901","2020-04-13","Côte d'Ivoire",574,85,5
"7902","2020-04-13","Chile",7213,2059,80
"7903","2020-04-13","Cameroon",848,98,14
"7904","2020-04-13","China",83696,78262,3351
"7905","2020-04-13","Colombia",2776,270,109
"7906","2020-04-13","Costa Rica",595,56,3
"7907","2020-04-13","Cuba",669,92,18
"7908","2020-04-13","Cape Verde",10,1,1
"7909","2020-04-13","Cyprus",633,61,10
"7910","2020-04-13","Czech Republic",5991,467,139
"7911","2020-04-13","Germany",129627,74231,3089
"7912","2020-04-13","Djibouti",215,36,2
"7913","2020-04-13","Denmark",6191,2111,260
"7914","2020-04-13","Dominica",16,5,0
"7915","2020-04-13","Dominican Republic",2967,131,173
"7916","2020-04-13","Algeria",1914,591,293
"7917","2020-04-13","Ecuador",7466,501,333
"7918","2020-04-13","Estonia",1332,102,27
"7919","2020-04-13","Egypt",2065,589,159
"7920","2020-04-13","Eritrea",34,0,0
"7921","2020-04-13","Spain",169496,64727,17489
"7922","2020-04-13","Ethiopia",74,14,3
"7923","2020-04-13","Finland",3064,300,59
"7924","2020-04-13","Fiji",16,0,0
"7925","2020-04-13","Faroe Islands",184,157,0
"7926","2020-04-13","France",133670,27186,14412
"7927","2020-04-13","Gabon",57,1,1
"7928","2020-04-13","United Kingdom",88621,622,11329
"7929","2020-04-13","Grenada",14,0,0
"7930","2020-04-13","Gambia",266,67,3
"7931","2020-04-13","French Guiana",86,51,0
"7932","2020-04-13","Ghana",566,4,8
"7933","2020-04-13","Gibraltar",129,84,1
"7934","2020-04-13","Greenland",11,11,0
